timestamp,power
1686063600,1790
1686063900,1760
1686064200,1780
1686064500,1680
1686064800,1470
1686065100,1470
1686065400,1420
1686065700,1380
1686066000,1280
1686066300,1190
1686066600,1210
1686066900,1200
1686067200,1190
1686067500,1150
1686067800,1150
1686068100,1040
1686068400,950
1686068700,860
1686069000,830
1686069300,830
1686069600,830
1686069900,780
1686070200,690
1686070500,690
1686070800,640
1686071100,520
1686071400,520
1686071700,410
1686072000,380
1686072300,330
1686072600,290
1686072900,240
1686073200,220
1686073500,200
1686073800,200
1686074100,170
1686074400,150
1686074700,120
1686075000,90
1686075300,70
1686075600,70
1686075900,60
1686076200,20
1686076500,20
1686076800,20
1686077100,20
1686077400,20
1686077700,20
1686078000,20
1686078300,20
1686078600,20
1686078900,20
1686079200,20
1686079500,20
1686079800,20
1686080100,20
1686080400,20
1686080700,20
1686081900,0
1686103800,20
1686104100,20
1686104400,20
1686104700,40
1686105000,50
1686105300,70
1686105600,80
1686105900,120
1686106200,140
1686106500,190
1686106800,240
1686107100,310
1686107400,360
1686107700,410
1686108000,440
1686108300,500
1686108600,580
1686108900,650
1686109200,740
1686109500,830
1686109800,930
1686110100,1040
1686110400,1140
1686110700,1260
1686111000,1380
1686111300,1510
1686111600,1630
1686111900,1750
1686112200,1870
1686112500,2000
1686112800,2140
1686113100,2260
1686113400,2390
1686113700,2510
1686114000,2630
1686114300,2760
1686114600,2880
1686114900,2950
1686115200,3120
1686115500,3230
1686115800,3350
1686116100,3470
1686116400,3620
1686116700,3370
1686117000,3860
1686117300,3980
1686117600,4090
1686117900,4190
1686118200,4330
1686118500,4420
1686118800,4470
1686119100,4510
1686119400,4660
1686119700,4820
1686120000,4910
1686120300,5030
1686120600,5130
1686120900,5180
1686121200,5290
1686121500,5360
1686121800,5450
1686122100,5520
1686122400,5600
1686122700,5660
1686123000,5720
1686123300,5770
1686123600,5920
1686123900,5980
1686124200,6000
1686124500,6110
1686124800,6180
1686125100,6190
1686125400,6260
1686125700,6290
1686126000,6340
1686126300,6400
1686126600,6410
1686126900,6500
1686127200,6520
1686127500,6540
1686127800,6570
1686128100,6540
1686128400,6590
1686128700,6610
1686129000,6570
1686129300,6600
1686129600,6670
1686129900,6710
1686130200,6640
1686130500,6640
1686130800,6720
1686131100,6730
1686131400,6890
1686131700,7060
1686132000,7030
1686132300,7100
1686132600,7170
1686132900,1130
1686133200,1760
1686133500,1710
1686133800,1400
1686134100,1510
1686134400,1700
1686134700,7630
1686135000,3750
1686135300,1760
1686135600,7280
1686135900,7350
1686136200,1730
1686136500,7130
1686136800,2220
1686137100,6910
1686137400,6880
1686137700,6940
1686138000,6740
1686138300,6710
1686138600,1830
1686138900,1780
1686139200,1470
1686139500,1150
1686139800,1180
1686140100,1150
1686140400,1200
1686140700,1140
1686141000,1220
1686141300,6010
1686141600,4090
1686141900,5470
1686142200,5280
1686142500,5280
1686142800,5230
1686143100,1200
1686143400,1310
1686143700,5410
1686144000,5080
1686144300,5050
1686144600,5020
1686144900,4870
1686145200,4420
1686145500,800
1686145800,820
1686146100,3950
1686146400,3480
1686146700,3720
1686147000,3570
1686147300,3370
1686147600,3140
1686147900,2800
1686148200,2520
1686148500,2540
1686148800,2580
1686149100,2010
1686149400,1340
1686149700,550
1686150000,1730
1686150300,1720
1686150600,810
1686150900,1400
1686151200,1370
1686151500,1020
1686151800,880
1686152100,530
1686152400,500
1686152700,470
1686153000,500
1686153300,510
1686153600,530
1686153900,610
1686154200,710
1686154500,840
1686154800,790
1686155100,680
1686155400,630
1686155700,390
1686156000,400
1686156300,380
1686156600,380
1686156900,340
1686157200,310
1686157500,310
1686157800,300
1686158100,310
1686158400,270
1686158700,250
1686159000,220
1686159300,220
1686159600,210
1686159900,180
1686160200,160
1686160500,140
1686160800,130
1686161100,110
1686161400,100
1686161700,70
1686162000,40
1686162300,40
1686162600,20
1686162900,20
1686163200,20
1686163500,20
1686163800,20
1686164100,20
1686164400,20
1686164700,20
1686165000,20
1686165300,20
1686165600,20
1686165900,20
1686166200,20
1686166500,20
1686166800,20
1686167100,20
1686167400,20
1686168600,0
1686190500,20
1686190800,20
1686191100,20
1686191400,30
1686191700,50
1686192000,80
1686192300,110
1686192600,150
1686192900,190
1686193200,220
1686193500,290
1686193800,290
1686194100,410
1686194400,470
1686194700,560
1686195000,650
1686195300,650
1686195600,830
1686195900,920
1686196200,920
1686196500,1020
1686196800,1230
1686197100,1330
1686197400,1450
1686197700,1540
1686198000,1630
1686198300,1630
1686198600,1850
1686198900,1980
1686199200,1980
1686199500,2110
1686199800,2240
1686200100,2370
1686200400,2620
1686200700,2740
1686201000,2740
1686201300,2990
1686201600,2990
1686201900,3230
1686202200,3360
1686202500,3360
1686202800,3490
1686203100,3610
1686203400,3870
1686203700,3980
1686204000,4110
1686204300,4240
1686204600,4240
1686204900,4430
1686205200,4430
1686205500,4550
1686205800,4750
1686206100,4750
1686206400,4840
1686206700,4930
1686207000,4930
1686207300,5200
1686207600,5290
1686207900,5410
1686208200,5490
1686208500,5560
1686208800,5560
1686209100,5720
1686209400,5750
1686209700,5850
1686210000,5850
1686210300,5920
1686210600,6060
1686210900,6060
1686211200,6190
1686211500,6200
1686211800,6230
1686212100,6270
1686212400,6300
1686212700,6300
1686213000,6430
1686213300,6480
1686213600,6490
1686213900,6480
1686214200,6490
1686214500,6490
1686214800,6580
1686215100,6660
1686215400,6660
1686215700,6680
1686216000,6730
1686216300,6750
1686216600,6800
1686216900,6810
1686217200,6810
1686217500,6730
1686217800,6730
1686218100,6730
1686218400,6750
1686218700,6670
1686219000,6670
1686219300,6670
1686219600,6690
1686219900,6630
1686220200,6630
1686220500,6570
1686220800,6560
1686221100,6490
1686221400,6430
1686221700,6430
1686222000,6390
1686222300,6380
1686222600,6530
1686222900,6370
1686223200,6210
1686223500,6270
1686223800,6180
1686224100,6180
1686224400,6080
1686224700,6080
1686225000,6020
1686225300,5910
1686225600,5810
1686225900,5790
1686226200,5620
1686226500,5570
1686226800,5560
1686227100,5190
1686227400,5320
1686227700,5230
1686228000,5210
1686228300,5100
1686228600,4990
1686228900,4990
1686229200,4820
1686229500,4820
1686229800,3990
1686230100,3990
1686230400,1130
1686230700,4530
1686231000,4440
1686231300,4410
1686231600,4410
1686231900,4160
1686232200,2780
1686232500,920
1686232800,3810
1686233100,3810
1686233400,2840
1686233700,3500
1686234000,1180
1686234300,2960
1686234600,830
1686234900,830
1686235200,2360
1686235500,2350
1686235800,2050
1686236100,2000
1686236400,2060
1686236700,690
1686237000,1720
1686237300,1720
1686237600,1500
1686237900,1500
1686238200,1330
1686238500,1330
1686238800,1000
1686239100,860
1686239400,860
1686239700,690
1686240000,600
1686240300,550
1686240600,500
1686240900,500
1686241200,410
1686241500,380
1686241800,350
1686242100,330
1686242400,330
1686242700,310
1686243000,290
1686243300,290
1686243600,260
1686243900,250
1686244200,240
1686244500,220
1686244800,220
1686245100,200
1686245400,190
1686245700,180
1686246000,170
1686246300,150
1686246600,150
1686246900,130
1686247200,100
1686247500,90
1686247800,80
1686248100,80
1686248400,60
1686248700,40
1686249000,20
1686249300,20
1686249600,20
1686249900,20
1686250200,20
1686250500,20
1686250800,20
1686251100,20
1686251400,20
1686251700,20
1686252000,20
1686252300,20
1686252600,20
1686252900,20
1686253200,20
1686253500,20
1686254700,0
1686276600,20
1686276900,20
1686277200,20
1686277500,20
1686277800,30
1686278100,50
1686278400,70
1686278700,100
1686279000,130
1686279300,160
1686279600,210
1686279900,260
1686280200,310
1686280500,370
1686280800,440
1686281100,510
1686281400,590
1686281700,680
1686282000,780
1686282300,850
1686282600,950
1686282900,1050
1686283200,1140
1686283500,1250
1686283800,1360
1686284100,1470
1686284400,1590
1686284700,1720
1686285000,1840
1686285300,1970
1686285600,2090
1686285900,2210
1686286200,2340
1686286500,2460
1686286800,2600
1686287100,2720
1686287400,2840
1686287700,2980
1686288000,3120
1686288300,3260
1686288600,3370
1686288900,3480
1686289200,3620
1686289500,3730
1686289800,3810
1686290100,3940
1686290400,4040
1686290700,4180
1686291000,4280
1686291300,4360
1686291600,4510
1686291900,4660
1686292200,4740
1686292500,4820
1686292800,4930
1686293100,4800
1686293400,5130
1686293700,5230
1686294000,5300
1686294300,5430
1686294600,5510
1686294900,5610
1686295200,5640
1686295500,5720
1686295800,5800
1686296100,5880
1686296400,5920
1686296700,6020
1686297000,6040
1686297300,6150
1686297600,6220
1686297900,6300
1686298200,6320
1686298500,6370
1686298800,6410
1686299100,6480
1686299400,6510
1686299700,6500
1686300000,6550
1686300300,6520
1686300600,6550
1686300900,6630
1686301200,6670
1686301500,6650
1686301800,6780
1686302100,6840
1686302400,6720
1686302700,7330
1686303000,7300
1686303300,6960
1686303600,6930
1686303900,6750
1686304200,7090
1686304500,7100
1686304800,7210
1686305100,1440
1686305400,6130
1686305700,1880
1686306000,7210
1686306300,7300
1686306600,7240
1686306900,3210
1686307200,7650
1686307500,7350
1686307800,7520
1686308100,2660
1686308400,3790
1686308700,3180
1686309000,5450
1686309300,5510
1686309600,6940
1686309900,6880
1686310200,6800
1686310500,1840
1686310800,4720
1686311100,1670
1686311400,1400
1686311700,1080
1686312000,910
1686312300,810
1686312600,700
1686312900,600
1686313200,390
1686313500,270
1686313800,280
1686314100,350
1686314400,400
1686314700,510
1686315000,630
1686315300,770
1686315600,880
1686315900,1050
1686316200,1170
1686316500,1270
1686316800,1420
1686317100,1650
1686317400,1830
1686317700,1990
1686318000,2030
1686318300,2140
1686318600,2490
1686318900,2560
1686319200,3100
1686319500,3490
1686319800,2350
1686320100,1620
1686320400,3270
1686320700,1880
1686321000,1870
1686321300,3020
1686321600,2930
1686321900,2800
1686322200,2790
1686322500,2600
1686322800,2300
1686323100,2050
1686323400,1860
1686323700,1780
1686324000,1630
1686324300,1680
1686324600,1560
1686324900,1520
1686325200,1380
1686325500,1500
1686325800,1800
1686326100,1450
1686326400,1260
1686326700,1220
1686327000,1110
1686327300,1040
1686327600,1090
1686327900,990
1686328200,900
1686328500,760
1686328800,740
1686329100,670
1686329400,710
1686329700,790
1686330000,750
1686330300,710
1686330600,560
1686330900,490
1686331200,440
1686331500,440
1686331800,410
1686332100,390
1686332400,360
1686332700,290
1686333000,250
1686333300,220
1686333600,190
1686333900,140
1686334200,110
1686334500,80
1686334800,60
1686335100,60
1686335400,30
1686335700,20
1686336000,20
1686336300,20
1686336600,20
1686336900,20
1686337200,20
1686337500,20
1686337800,20
1686338100,20
1686338400,20
1686338700,20
1686339000,20
1686339300,20
1686339600,20
1686340800,0
1686363600,20
1686363900,20
1686364200,20
1686364500,20
1686364800,20
1686365100,50
1686365400,80
1686365700,110
1686366000,110
1686366300,110
1686366600,140
1686366900,170
1686367200,290
1686367500,290
1686367800,260
1686368100,290
1686368400,310
1686368700,460
1686369000,460
1686369300,630
1686369600,930
1686369900,1380
1686370200,1370
1686370500,1390
1686370800,1080
1686371100,960
1686371400,1010
1686371700,1010
1686372000,1430
1686372300,1340
1686372600,1360
1686372900,1360
1686373200,2670
1686373500,2670
1686373800,2960
1686374100,3120
1686374400,3190
1686374700,3150
1686375000,3400
1686375300,3700
1686375600,3730
1686375900,4190
1686376200,4190
1686376500,4510
1686376800,4540
1686377100,4660
1686377400,4050
1686377700,3440
1686378000,3270
1686378300,2950
1686378600,3810
1686378900,3710
1686379200,4320
1686379500,4320
1686379800,5100
1686380100,5480
1686380400,5950
1686380700,5950
1686381000,5940
1686381300,5940
1686381600,6080
1686381900,5970
1686382200,6280
1686382500,6280
1686382800,6370
1686383100,6440
1686383400,6420
1686383700,6490
1686384000,6020
1686384300,6020
1686384600,6000
1686384900,6000
1686385200,6720
1686385500,6940
1686385800,7210
1686386100,7130
1686386400,7290
1686386700,7450
1686387000,7450
1686387300,5640
1686387600,6580
1686387900,6580
1686388200,6920
1686388500,6610
1686388800,6610
1686389100,3630
1686389400,3630
1686389700,4960
1686390000,7560
1686390300,7030
1686390600,6590
1686390900,5780
1686391200,6130
1686391500,5540
1686391800,5540
1686392100,4700
1686392400,4700
1686392700,5810
1686393000,3140
1686393300,3010
1686393600,6740
1686393900,6740
1686394200,3540
1686394500,3540
1686394800,7360
1686395100,2910
1686395400,2910
1686395700,2680
1686396000,2680
1686396300,5120
1686396600,4670
1686396900,3540
1686397200,3780
1686397500,3780
1686397800,2740
1686398100,5950
1686398400,3520
1686398700,3520
1686399000,2520
1686399300,3240
1686399600,2070
1686399900,1580
1686400200,5080
1686400500,5080
1686400800,4580
1686401100,6290
1686401400,6340
1686401700,1960
1686402000,2050
1686402300,5440
1686402600,5440
1686402900,5260
1686403200,5290
1686403500,5290
1686403800,1180
1686404100,1430
1686404400,1430
1686404700,4660
1686405000,4470
1686405300,4360
1686405600,1270
1686405900,1270
1686406200,3540
1686406500,1040
1686406800,3670
1686407100,3670
1686407400,890
1686407700,2490
1686408000,2490
1686408300,2480
1686408600,2360
1686408900,2360
1686409200,2070
1686409500,2050
1686409800,1960
1686410100,1960
1686410400,1730
1686410700,1730
1686411000,880
1686411300,1310
1686411600,1310
1686411900,770
1686412200,1170
1686412500,1170
1686412800,1290
1686413100,1030
1686413400,1030
1686413700,710
1686414000,650
1686414300,650
1686414600,740
1686414900,740
1686415200,730
1686415500,470
1686415800,470
1686416100,310
1686416400,310
1686416700,280
1686417000,260
1686417300,260
1686417600,300
1686417900,230
1686418200,230
1686418500,230
1686418800,210
1686419100,210
1686419400,280
1686419700,250
1686420000,200
1686420300,200
1686420600,220
1686420900,200
1686421200,200
1686421500,120
1686421800,50
1686422100,30
1686422400,20
1686422700,20
1686423000,20
1686423300,20
1686423600,20
1686423900,20
1686424200,20
1686424500,20
1686424800,20
1686425100,20
1686425400,20
1686425700,20
1686426000,20
1686426300,20
1686426600,20
1686427800,0
1686449400,20
1686449700,20
1686450000,20
1686450300,20
1686450600,40
1686450900,40
1686451200,80
1686451500,80
1686451800,150
1686452100,150
1686452400,220
1686452700,220
1686453000,280
1686453300,320
1686453600,390
1686453900,540
1686454200,630
1686454500,630
1686454800,720
1686455100,820
1686455400,1030
1686455700,1140
1686456000,1270
1686456300,1400
1686456600,1530
1686456900,1670
1686457200,1820
1686457500,1960
1686457800,2100
1686458100,2100
1686458400,2260
1686458700,2540
1686459000,2680
1686459300,2820
1686459600,2940
1686459900,3090
1686460200,3230
1686460500,3370
1686460800,3500
1686461100,3500
1686461400,3750
1686461700,3890
1686462000,4030
1686462300,4150
1686462600,4280
1686462900,4280
1686463200,4570
1686463500,4670
1686463800,4760
1686464100,4760
1686464400,4860
1686464700,5000
1686465000,5090
1686465300,5320
1686465600,5420
1686465900,5490
1686466200,5620
1686466500,5730
1686466800,5790
1686467100,5880
1686467400,5990
1686467700,5940
1686468000,5940
1686468300,6250
1686468600,6290
1686468900,6380
1686469200,6520
1686469500,6510
1686469800,6720
1686470100,6750
1686470400,6780
1686470700,6770
1686471000,6960
1686471300,6880
1686471600,6940
1686471900,7010
1686472200,7070
1686472500,7070
1686472800,7140
1686473100,7240
1686473400,7230
1686473700,7230
1686474000,7450
1686474300,2780
1686474600,2780
1686474900,7740
1686475200,7740
1686475500,7430
1686475800,7790
1686476100,7790
1686476400,7530
1686476700,7930
1686477000,3680
1686477300,3680
1686477600,8180
1686477900,2720
1686478200,2720
1686478500,6460
1686478800,8190
1686479100,1930
1686479400,8140
1686479700,1970
1686480000,7890
1686480300,7860
1686480600,7860
1686480900,7930
1686481200,1920
1686481500,1920
1686481800,4700
1686482100,1840
1686482400,7540
1686482700,7340
1686483000,2720
1686483300,2720
1686483600,7370
1686483900,7370
1686484200,2050
1686484500,2050
1686484800,7040
1686485100,7080
1686485400,1650
1686485700,1800
1686486000,6310
1686486300,6310
1686486600,6440
1686486900,1340
1686487200,5350
1686487500,6200
1686487800,6260
1686488100,6260
1686488400,5730
1686488700,5560
1686489000,5560
1686489300,5180
1686489600,5720
1686489900,1970
1686490200,1510
1686490500,1510
1686490800,5310
1686491100,5030
1686491400,930
1686491700,960
1686492000,4060
1686492300,3930
1686492600,3930
1686492900,4330
1686493200,4360
1686493500,1530
1686493800,1320
1686494100,2380
1686494400,1000
1686494700,1750
1686495000,1750
1686495300,2360
1686495600,2060
1686495900,2060
1686496200,1900
1686496500,1760
1686496800,1760
1686497100,1470
1686497400,1430
1686497700,1430
1686498000,1150
1686498300,1030
1686498600,880
1686498900,880
1686499200,1240
1686499500,1330
1686499800,1330
1686500100,580
1686500400,380
1686500700,410
1686501000,450
1686501300,450
1686501600,350
1686501900,320
1686502200,320
1686502500,340
1686502800,330
1686503100,310
1686503400,310
1686503700,300
1686504000,280
1686504300,270
1686504600,230
1686504900,230
1686505200,160
1686505500,160
1686505800,140
1686506100,130
1686506400,120
1686506700,100
1686507000,80
1686507300,80
1686507600,60
1686507900,50
1686508200,30
1686508500,20
1686508800,20
1686509100,20
1686509400,20
1686509700,20
1686510000,20
1686510300,20
1686510600,20
1686510900,20
1686511200,20
1686511500,20
1686511800,20
1686512100,20
1686512400,0
1686512700,0
1686513000,0
1686513300,0
1686514500,0
1686535800,20
1686536100,20
1686536400,20
1686536700,20
1686537000,40
1686537300,60
1686537600,80
1686537900,110
1686538200,150
1686538500,170
1686538800,220
1686539100,270
1686539400,340
1686539700,390
1686540000,470
1686540300,540
1686540600,640
1686540900,730
1686541200,830
1686541500,940
1686541800,1060
1686542100,1180
1686542400,1320
1686542700,1440
1686543000,1570
1686543300,1700
1686543600,1840
1686543900,1970
1686544200,2110
1686544500,2250
1686544800,2390
1686545100,2530
1686545400,2670
1686545700,2800
1686546000,2960
1686546300,3100
1686546600,3250
1686546900,3390
1686547200,3510
1686547500,3630
1686547800,3680
1686548100,3900
1686548400,4020
1686548700,4150
1686549000,4270
1686549300,4400
1686549600,4510
1686549900,4640
1686550200,4740
1686550500,4860
1686550800,4950
1686551100,5060
1686551400,5170
1686551700,5270
1686552000,5410
1686552300,5480
1686552600,5560
1686552900,5610
1686553200,5760
1686553500,5910
1686553800,6090
1686554100,6210
1686554400,6960
1686554700,6580
1686555000,6750
1686555300,6740
1686555600,7130
1686555900,7210
1686556200,7820
1686556500,3970
1686556800,2360
1686557100,2190
1686557400,1830
1686557700,7960
1686558000,3840
1686558300,8440
1686558600,8120
1686558900,1680
1686559200,4620
1686559500,8210
1686559800,7960
1686560100,7680
1686560400,2380
1686560700,8050
1686561000,4590
1686561300,7790
1686561600,7740
1686561900,7690
1686562200,7880
1686562500,1940
1686562800,7970
1686563100,8090
1686563400,7480
1686563700,7540
1686564000,7440
1686564300,7530
1686564600,7460
1686564900,7630
1686565200,7500
1686565500,7900
1686565800,7690
1686566100,7570
1686566400,7950
1686566700,7560
1686567000,7740
1686567300,8220
1686567600,3100
1686567900,7830
1686568200,7360
1686568500,7230
1686568800,7780
1686569100,1780
1686569400,7400
1686569700,7360
1686570000,7710
1686570300,2580
1686570600,6950
1686570900,6840
1686571200,6960
1686571500,7140
1686571800,7070
1686572100,7050
1686572400,2570
1686572700,5560
1686573000,1570
1686573300,6150
1686573600,6140
1686573900,1550
1686574200,6360
1686574500,1870
1686574800,1470
1686575100,5550
1686575400,5380
1686575700,5580
1686576000,6000
1686576300,1520
1686576600,2970
1686576900,4960
1686577200,4930
1686577500,5020
1686577800,5140
1686578100,1200
1686578400,4340
1686578700,4570
1686579000,4760
1686579300,1330
1686579600,1060
1686579900,3390
1686580200,3400
1686580500,3520
1686580800,3040
1686581100,2280
1686581400,780
1686581700,2520
1686582000,2750
1686582300,2700
1686582600,1070
1686582900,1430
1686583200,1710
1686583500,1240
1686583800,2080
1686584100,2170
1686584400,1590
1686584700,1390
1686585000,1440
1686585300,1710
1686585600,1540
1686585900,1120
1686586200,910
1686586500,900
1686586800,930
1686587100,950
1686587400,920
1686587700,830
1686588000,750
1686588300,680
1686588600,640
1686588900,580
1686589200,550
1686589500,520
1686589800,480
1686590100,440
1686590400,410
1686590700,360
1686591000,340
1686591300,310
1686591600,280
1686591900,250
1686592200,230
1686592500,220
1686592800,210
1686593100,190
1686593400,150
1686593700,110
1686594000,70
1686594300,40
1686594600,20
1686594900,20
1686595200,20
1686595500,20
1686595800,20
1686596100,20
1686596400,20
1686596700,20
1686597000,20
1686597300,20
1686597600,20
1686597900,20
1686598200,20
1686598500,20
1686598800,20
1686599100,20
1686599400,20
1686600600,0
1686623400,20
1686623700,20
1686624000,20
1686624300,20
1686624600,20
1686624900,20
1686625200,20
1686625500,40
1686625800,30
1686626100,70
1686626400,50
1686626700,80
1686627000,50
1686627300,50
1686627600,40
1686627900,50
1686628200,50
1686628500,50
1686628800,80
1686629100,120
1686629400,150
1686629700,160
1686630000,210
1686630300,250
1686630600,220
1686630900,250
1686631200,260
1686631500,240
1686631800,210
1686632100,290
1686632400,290
1686632700,270
1686633000,260
1686633300,260
1686633600,260
1686633900,340
1686634200,350
1686634500,330
1686634800,480
1686635100,420
1686635400,290
1686635700,320
1686636000,300
1686636300,430
1686636600,420
1686636900,440
1686637200,440
1686637500,280
1686637800,340
1686638100,430
1686638400,750
1686638700,670
1686639000,710
1686639300,640
1686639600,690
1686639900,690
1686640200,680
1686640500,550
1686640800,470
1686641100,530
1686641400,590
1686641700,540
1686642000,620
1686642300,700
1686642600,700
1686642900,800
1686643200,690
1686643500,810
1686643800,990
1686644100,980
1686644400,860
1686644700,940
1686645000,1030
1686645300,960
1686645600,850
1686645900,1270
1686646200,1020
1686646500,1130
1686646800,1360
1686647100,1090
1686647400,910
1686647700,940
1686648000,730
1686648300,740
1686648600,780
1686648900,740
1686649200,790
1686649500,800
1686649800,850
1686650100,700
1686650400,650
1686650700,680
1686651000,780
1686651300,820
1686651600,930
1686651900,1380
1686652200,1230
1686652500,760
1686652800,990
1686653100,1420
1686653400,1350
1686653700,1690
1686654000,1430
1686654300,1000
1686654600,2500
1686654900,1780
1686655200,1580
1686655500,1260
1686655800,1190
1686656100,1050
1686656400,1000
1686656700,2000
1686657000,1710
1686657300,940
1686657600,1560
1686657900,2030
1686658200,3190
1686658500,2410
1686658800,1560
1686659100,1400
1686659400,390
1686659700,250
1686660000,930
1686660300,2500
1686660600,2920
1686660900,920
1686661200,1110
1686661500,1800
1686661800,1680
1686662100,1680
1686662400,1170
1686662700,1410
1686663000,1590
1686663300,1490
1686663600,1740
1686663900,880
1686664200,1200
1686664500,820
1686664800,1880
1686665100,790
1686665400,1010
1686665700,900
1686666000,1100
1686666300,1270
1686666600,1360
1686666900,1040
1686667200,1140
1686667500,870
1686667800,640
1686668100,520
1686668400,580
1686668700,570
1686669000,520
1686669300,630
1686669600,590
1686669900,700
1686670200,270
1686670500,190
1686670800,100
1686671100,30
1686671400,60
1686671700,90
1686672000,160
1686672300,220
1686672600,240
1686672900,350
1686673200,390
1686673500,350
1686673800,330
1686674100,400
1686674400,370
1686674700,370
1686675000,380
1686675300,270
1686675600,190
1686675900,150
1686676200,90
1686676500,40
1686676800,40
1686677100,40
1686677400,50
1686677700,30
1686678000,40
1686678300,40
1686678600,40
1686678900,70
1686679200,80
1686679500,70
1686679800,30
1686680100,20
1686680400,20
1686680700,20
1686681000,20
1686681300,20
1686681600,20
1686681900,20
1686682200,20
1686682500,20
1686682800,20
1686683100,20
1686683400,20
1686683700,20
1686684000,20
1686684300,20
1686684600,20
1686684900,20
1686685200,20
1686685500,20
1686685800,20
1686687000,0
1686710700,20
1686711000,20
1686711300,20
1686711600,20
1686711900,20
1686712200,20
1686712500,20
1686712800,50
1686713100,80
1686713400,110
1686713700,140
1686714000,200
1686714300,200
1686714600,260
1686714900,210
1686715200,200
1686715500,200
1686715800,230
1686716100,280
1686716400,440
1686716700,450
1686717000,460
1686717300,570
1686717600,510
1686717900,370
1686718200,340
1686718500,370
1686718800,390
1686719100,460
1686719400,620
1686719700,790
1686720000,790
1686720300,630
1686720600,520
1686720900,600
1686721200,870
1686721500,1610
1686721800,1070
1686722100,880
1686722400,840
1686722700,820
1686723000,870
1686723300,1020
1686723600,1070
1686723900,1050
1686724200,1160
1686724500,1160
1686724800,1230
1686725100,1450
1686725400,1460
1686725700,1370
1686726000,1410
1686726300,2010
1686726600,3210
1686726900,3210
1686727200,1960
1686727500,1970
1686727800,1680
1686728100,1420
1686728400,1360
1686728700,1440
1686729000,1430
1686729300,1380
1686729600,1330
1686729900,1240
1686730200,1480
1686730500,1580
1686730800,1910
1686731100,2300
1686731400,1890
1686731700,1680
1686732000,1840
1686732300,2770
1686732600,3120
1686732900,2470
1686733200,2150
1686733500,2520
1686733800,4180
1686734100,8710
1686734400,2600
1686734700,1860
1686735000,1580
1686735300,1230
1686735600,1230
1686735900,1310
1686736200,1200
1686736500,1180
1686736800,1450
1686737100,1600
1686737400,2270
1686737700,2310
1686738000,2210
1686738300,2560
1686738600,2790
1686738900,2430
1686739200,2110
1686739500,1930
1686739800,2590
1686740100,2590
1686740400,5050
1686740700,4280
1686741000,4340
1686741300,4200
1686741600,4820
1686741900,3600
1686742200,4800
1686742500,4800
1686742800,4170
1686743100,3890
1686743400,3410
1686743700,2720
1686744000,5280
1686744300,8460
1686744600,5620
1686744900,3830
1686745200,5080
1686745500,7240
1686745800,5010
1686746100,2540
1686746400,2890
1686746700,6590
1686747000,6740
1686747300,6620
1686747600,3100
1686747900,4390
1686748200,3610
1686748500,3550
1686748800,3050
1686749100,2970
1686749400,2800
1686749700,6100
1686750000,2140
1686750300,2090
1686750600,2130
1686750900,2620
1686751200,3580
1686751500,2160
1686751800,2160
1686752100,2050
1686752400,2510
1686752700,2180
1686753000,2110
1686753300,1720
1686753600,1670
1686753900,1940
1686754200,1880
1686754500,1420
1686754800,1250
1686755100,1100
1686755400,1100
1686755700,1370
1686756000,1090
1686756300,710
1686756600,830
1686756900,770
1686757200,620
1686757500,560
1686757800,490
1686758100,550
1686758400,620
1686758700,810
1686759000,1040
1686759300,1280
1686759600,1320
1686759900,1100
1686760200,1020
1686760500,950
1686760800,810
1686761100,620
1686761400,560
1686761700,600
1686762000,600
1686762300,610
1686762600,470
1686762900,400
1686763200,360
1686763500,280
1686763800,170
1686764100,140
1686764400,140
1686764700,160
1686765000,170
1686765300,180
1686765600,180
1686765900,120
1686766200,80
1686766500,60
1686766800,30
1686767100,20
1686767400,20
1686767700,20
1686768000,20
1686768300,20
1686768600,20
1686768900,20
1686769200,20
1686769500,20
1686769800,20
1686770100,20
1686770400,20
1686770700,20
1686771000,20
1686771300,20
1686771600,20
1686771900,20
1686772200,20
1686772500,20
1686773700,0
1686796800,20
1686797100,20
1686797400,20
1686797700,20
1686798000,20
1686798300,20
1686798600,20
1686798900,20
1686799200,20
1686799500,20
1686799800,20
1686800100,20
1686800400,60
1686800700,60
1686801000,80
1686801300,100
1686801600,200
1686801900,300
1686802200,340
1686802500,340
1686802800,390
1686803100,370
1686803400,470
1686803700,470
1686804000,500
1686804300,510
1686804600,540
1686804900,530
1686805200,930
1686805500,1020
1686805800,1020
1686806100,1460
1686806400,1450
1686806700,1260
1686807000,1260
1686807300,4670
1686807600,4670
1686807900,5140
1686808200,5030
1686808500,5030
1686808800,5600
1686809100,5640
1686809400,2030
1686809700,2030
1686810000,3620
1686810300,4200
1686810600,4280
1686810900,6380
1686811200,6280
1686811500,5650
1686811800,5650
1686812100,1900
1686812400,3320
1686812700,3320
1686813000,2030
1686813300,2430
1686813600,6680
1686813900,1670
1686814200,4010
1686814500,6770
1686814800,7040
1686815100,7230
1686815400,7230
1686815700,6940
1686816000,1580
1686816300,1580
1686816600,1550
1686816900,1670
1686817200,2020
1686817500,7680
1686817800,4990
1686818100,4990
1686818400,1840
1686818700,3900
1686819000,3900
1686819300,8200
1686819600,4100
1686819900,3330
1686820200,1970
1686820500,1970
1686820800,2740
1686821100,3200
1686821400,3200
1686821700,6440
1686822000,6440
1686822300,4370
1686822600,5790
1686822900,7990
