time,temperature_2m,weathercode,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation
1690246800,19.5,51,29,0,44,7,0.0,0.0,0.0,0.0,0.0
1690250400,19.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1690254000,18.9,0,9,0,1,29,0.0,0.0,0.0,0.0,5.2
1690257600,18.9,1,24,0,4,72,35.0,6.0,29.0,50.4,123.7
1690261200,20.1,0,15,0,1,47,143.0,68.0,75.0,282.1,319.6
1690264800,21.6,1,21,3,8,46,290.0,207.0,83.0,529.9,517.8
1690268400,22.2,1,26,10,16,26,433.0,306.0,127.0,575.5,704.7
1690272000,23.1,0,15,8,10,5,572.0,452.0,120.0,690.4,867.8
1690275600,23.9,1,31,18,12,25,686.0,548.0,138.0,729.5,995.7
1690279200,24.5,1,26,4,5,66,758.0,607.0,151.0,745.1,1079.9
1690282800,24.8,1,48,16,10,91,711.0,547.0,164.0,650.6,1114.4
1690286400,25.2,2,57,16,21,100,708.0,540.0,168.0,652.5,1097.1
1690290000,24.9,2,69,17,39,100,567.0,391.0,176.0,503.7,1028.9
1690293600,24.8,1,50,0,33,100,484.0,322.0,162.0,466.7,914.6
1690297200,24.5,3,89,0,99,100,341.0,189.0,152.0,328.8,762.0
1690300800,24.1,3,90,0,100,100,243.0,91.0,152.0,207.5,581.3
1690304400,23.2,3,89,0,99,100,88.0,5.0,83.0,17.2,385.0
1690308000,21.8,51,90,0,100,99,24.0,0.0,24.0,0.0,186.3
1690311600,20.5,3,89,0,99,100,3.0,0.0,3.0,0.0,34.5
1690315200,19.8,2,75,0,77,96,0.0,0.0,0.0,0.0,0.0
1690318800,19.2,2,66,0,60,99,0.0,0.0,0.0,0.0,0.0
1690322400,18.7,2,65,5,58,87,0.0,0.0,0.0,0.0,0.0
1690326000,18.1,1,35,11,27,29,0.0,0.0,0.0,0.0,0.0
1690329600,17.4,1,31,16,28,0,0.0,0.0,0.0,0.0,0.0
1690333200,16.9,1,38,16,39,0,0.0,0.0,0.0,0.0,0.0
1690336800,16.1,1,36,8,48,0,0.0,0.0,0.0,0.0,0.0
1690340400,15.7,1,30,1,49,0,0.0,0.0,0.0,0.0,3.1
1690344000,15.9,2,60,10,52,65,40.0,15.0,25.0,127.6,119.6
1690347600,16.9,1,42,2,27,79,138.0,72.0,66.0,302.3,315.8
1690351200,17.8,0,18,3,26,0,235.0,128.0,107.0,330.0,514.3
1690354800,18.9,1,37,21,26,9,422.0,288.0,134.0,544.2,701.6
1690358400,19.2,51,32,12,32,5,434.0,284.0,150.0,435.4,864.8
1690362000,19.8,1,37,10,42,9,478.0,275.0,203.0,367.2,993.0
1690365600,20.5,3,84,9,83,87,484.0,244.0,240.0,300.3,1077.3
1690369200,21.2,3,89,6,90,98,455.0,152.0,303.0,181.2,1111.9
1690372800,21.2,3,100,48,99,83,318.0,44.0,274.0,53.3,1094.5
1690376400,20.3,3,100,52,100,100,205.0,11.0,194.0,14.2,1026.2
1690380000,17.9,51,100,33,100,100,76.0,0.0,76.0,0.0,911.8
1690383600,16.3,53,100,40,100,100,58.0,1.0,57.0,1.7,758.9
1690387200,15.3,53,100,69,100,100,47.0,0.0,47.0,0.0,577.9
1690390800,14.9,53,100,73,100,100,29.0,0.0,29.0,0.0,381.3
1690394400,14.6,53,100,78,100,100,13.0,0.0,13.0,0.0,182.3
1690398000,14.2,55,100,85,100,100,1.0,0.0,1.0,0.0,32.5
1690401600,14.0,55,100,100,100,87,0.0,0.0,0.0,0.0,0.0
1690405200,14.0,55,100,100,100,82,0.0,0.0,0.0,0.0,0.0
1690408800,14.0,55,100,100,100,91,0.0,0.0,0.0,0.0,0.0
1690412400,14.0,53,100,92,100,78,0.0,0.0,0.0,0.0,0.0
1690416000,13.9,53,100,92,100,85,0.0,0.0,0.0,0.0,0.0
1690419600,13.7,53,100,94,98,89,0.0,0.0,0.0,0.0,0.0
1690423200,13.5,51,100,38,100,90,0.0,0.0,0.0,0.0,0.0
1690426800,13.3,51,91,3,100,94,0.0,0.0,0.0,0.0,1.0
1690430400,13.3,3,87,1,96,95,24.0,1.0,23.0,8.6,115.4
1690434000,13.9,3,84,2,90,95,100.0,11.0,89.0,46.8,311.9
1690437600,14.9,3,95,11,93,97,244.0,97.0,147.0,251.8,510.7
1690441200,15.5,2,80,20,53,99,311.0,98.0,213.0,186.1,698.3
1690444800,16.8,51,60,18,24,97,479.0,261.0,218.0,401.6,861.8
1690448400,18.0,51,52,15,35,59,650.0,475.0,175.0,636.1,990.2
1690452000,19.0,1,31,16,23,8,711.0,572.0,139.0,705.8,1074.6
1690455600,19.7,1,26,11,26,0,657.0,512.0,145.0,612.1,1109.3
1690459200,19.9,1,33,17,29,0,593.0,418.0,175.0,507.7,1091.8
1690462800,20.3,1,34,5,49,0,611.0,470.0,141.0,609.0,1023.5
1690466400,20.6,1,33,8,43,0,537.0,395.0,142.0,576.4,908.8
1690470000,20.1,0,16,2,23,0,297.0,190.0,107.0,333.4,755.7
1690473600,20.3,0,17,1,22,9,287.0,201.0,86.0,464.0,574.4
1690477200,19.8,1,23,0,29,20,152.0,81.0,71.0,284.6,377.5
1690480800,18.9,0,16,2,23,1,61.0,24.0,37.0,171.2,178.2
1690484400,17.4,0,20,0,33,0,5.0,1.0,4.0,14.9,30.4
1690488000,16.1,0,12,0,19,2,0.0,0.0,0.0,0.0,0.0
1690491600,15.0,0,15,0,16,19,0.0,0.0,0.0,0.0,0.0
1690495200,14.4,0,16,0,27,0,0.0,0.0,0.0,0.0,0.0
1690498800,14.0,0,16,0,27,0,0.0,0.0,0.0,0.0,0.0
1690502400,14.1,0,12,0,20,0,0.0,0.0,0.0,0.0,0.0
1690506000,14.2,1,37,0,62,0,0.0,0.0,0.0,0.0,0.0
1690509600,14.8,1,47,0,79,0,0.0,0.0,0.0,0.0,0.0
1690513200,15.2,2,68,1,82,60,0.0,0.0,0.0,0.0,0.0
1690516800,15.6,3,91,2,98,100,8.0,0.0,8.0,0.0,111.2
1690520400,16.0,3,92,9,90,100,24.0,0.0,24.0,0.0,308.0
1690524000,16.6,2,79,10,66,100,56.0,0.0,56.0,0.0,507.1
1690527600,17.5,51,91,4,95,100,248.0,31.0,217.0,59.2,695.0
1690531200,17.8,51,100,76,99,100,304.0,81.0,223.0,125.1,858.8
1690534800,17.6,51,100,64,97,100,219.0,47.0,172.0,63.1,987.3
1690538400,17.6,53,100,100,92,72,216.0,12.0,204.0,14.8,1071.9
1690542000,18.3,51,100,81,94,60,317.0,73.0,244.0,87.5,1106.6
1690545600,19.1,51,100,79,88,58,289.0,35.0,254.0,42.6,1089.1
1690549200,19.3,51,100,99,100,35,184.0,46.0,138.0,59.8,1020.6
1690552800,19.9,51,100,87,94,59,169.0,48.0,121.0,70.3,905.8
1690556400,20.2,51,100,52,61,59,115.0,20.0,95.0,35.3,752.3
1690560000,20.0,61,48,19,20,62,142.0,43.0,99.0,99.9,570.8
1690563600,18.9,61,76,34,32,88,103.0,44.0,59.0,156.2,373.5
1690567200,18.2,2,69,43,39,24,54.0,24.0,30.0,173.1,173.9
1690570800,17.5,2,70,53,36,2,3.0,0.0,3.0,0.0,28.2
1690574400,17.2,1,33,27,14,0,0.0,0.0,0.0,0.0,0.0
1690578000,16.8,1,28,21,13,6,0.0,0.0,0.0,0.0,0.0
1690581600,16.4,1,27,9,31,1,0.0,0.0,0.0,0.0,0.0
1690585200,16.1,0,14,5,16,0,0.0,0.0,0.0,0.0,0.0
1690588800,15.6,0,13,12,4,0,0.0,0.0,0.0,0.0,0.0
1690592400,15.3,0,16,18,0,0,0.0,0.0,0.0,0.0,0.0
1690596000,14.9,1,21,23,1,0,0.0,0.0,0.0,0.0,0.0
1690599600,14.6,1,36,39,1,0,0.0,0.0,0.0,0.0,0.0
1690603200,14.9,2,61,62,9,0,33.0,11.0,22.0,97.4,106.9
1690606800,15.8,2,68,72,5,0,115.0,43.0,72.0,187.6,304.0
1690610400,17.0,2,66,71,3,0,230.0,94.0,136.0,247.7,503.5
1690614000,18.4,2,58,60,4,4,376.0,217.0,159.0,416.2,691.6
1690617600,19.7,2,63,59,4,24,488.0,363.0,125.0,562.8,855.7
1690621200,20.8,2,60,63,3,6,559.0,366.0,193.0,493.2,984.4
1690624800,22.1,1,31,30,7,0,636.0,392.0,244.0,486.4,1069.1
1690628400,23.1,2,70,67,17,0,656.0,450.0,206.0,540.8,1103.8
1690632000,23.6,3,100,82,58,0,572.0,328.0,244.0,400.6,1086.3
1690635600,24.1,51,100,81,48,0,531.0,356.0,175.0,464.1,1017.7
1690639200,24.2,2,77,65,29,5,387.0,214.0,173.0,314.5,902.6
1690642800,24.5,2,56,21,46,33,424.0,280.0,144.0,496.0,748.9
1690646400,24.3,3,91,40,44,96,272.0,152.0,120.0,355.6,567.1
1690650000,23.7,2,62,13,35,98,139.0,55.0,84.0,197.5,369.5
1690653600,21.9,51,58,11,32,95,61.0,16.0,45.0,116.7,169.5
1690657200,21.5,1,43,3,18,98,3.0,0.0,3.0,0.0,26.0
1690660800,20.7,1,42,1,18,100,0.0,0.0,0.0,0.0,0.0
1690664400,20.3,2,71,7,58,100,0.0,0.0,0.0,0.0,0.0
1690668000,20.0,1,43,0,22,99,0.0,0.0,0.0,0.0,0.0
1690671600,19.6,3,88,0,96,100,0.0,0.0,0.0,0.0,0.0
1690675200,18.8,61,84,0,99,82,0.0,0.0,0.0,0.0,0.0
1690678800,18.1,55,56,0,70,45,0.0,0.0,0.0,0.0,0.0
1690682400,17.9,1,29,0,18,60,0.0,0.0,0.0,0.0,0.0
1690686000,17.9,0,8,0,0,28,0.0,0.0,0.0,0.0,0.0
1690689600,18.0,0,1,1,0,0,19.0,4.0,15.0,35.9,102.6
1690693200,18.1,1,48,49,6,2,56.0,7.0,49.0,31.0,300.0
1690696800,18.5,2,56,61,0,3,138.0,25.0,113.0,66.4,499.8
1690700400,19.4,1,42,37,0,29,349.0,196.0,153.0,377.9,688.2
1690704000,20.7,0,19,17,0,11,478.0,297.0,181.0,462.3,852.5
1690707600,21.8,51,54,20,16,87,619.0,447.0,172.0,604.3,981.5
1690711200,22.6,2,62,6,46,98,603.0,450.0,153.0,560.0,1066.2
1690714800,23.5,2,70,17,42,97,666.0,447.0,219.0,538.7,1101.0
1690718400,23.8,2,68,20,34,98,538.0,317.0,221.0,388.3,1083.4
1690722000,23.9,2,62,14,37,92,405.0,186.0,219.0,243.3,1014.6
1690725600,24.0,2,74,14,55,95,373.0,238.0,135.0,351.2,899.4
1690729200,23.9,51,75,18,51,95,331.0,196.0,135.0,348.9,745.4
1690732800,23.6,51,63,10,42,95,245.0,155.0,90.0,365.2,563.3
1690736400,23.1,2,60,12,35,93,163.0,82.0,81.0,297.9,365.3
1690740000,22.0,2,53,11,24,95,55.0,18.0,37.0,132.9,165.0
1690743600,20.9,1,36,3,12,86,2.0,0.0,2.0,0.0,23.7
1690747200,19.9,1,44,14,10,85,0.0,0.0,0.0,0.0,0.0
1690750800,19.0,2,53,20,9,100,0.0,0.0,0.0,0.0,0.0
1690754400,18.3,2,58,12,29,99,0.0,0.0,0.0,0.0,0.0
1690758000,17.8,2,55,3,37,100,0.0,0.0,0.0,0.0,0.0
1690761600,17.4,2,55,5,42,83,0.0,0.0,0.0,0.0,0.0
1690765200,17.2,1,45,3,37,66,0.0,0.0,0.0,0.0,0.0
1690768800,16.8,1,26,3,24,29,0.0,0.0,0.0,0.0,0.0
1690772400,16.5,0,12,4,14,0,0.0,0.0,0.0,0.0,0.0
1690776000,16.7,1,42,9,22,69,29.0,12.0,17.0,109.3,98.1
1690779600,17.8,2,66,20,39,82,127.0,67.0,60.0,300.5,295.9
1690783200,18.5,2,63,5,51,94,187.0,96.0,91.0,256.9,496.0
1690786800,18.8,2,59,0,52,94,277.0,133.0,144.0,257.8,684.8
1690790400,19.6,2,59,2,47,97,377.0,177.0,200.0,276.6,849.3
1690794000,20.6,1,46,10,12,99,502.0,222.0,280.0,301.1,978.4
1690797600,21.5,2,57,19,17,99,588.0,287.0,301.0,358.2,1063.3
1690801200,21.8,2,54,7,30,99,519.0,155.0,364.0,187.3,1098.1
1690804800,22.5,2,62,0,54,98,581.0,221.0,360.0,271.5,1080.4
1690808400,22.8,3,87,7,86,98,505.0,179.0,326.0,234.9,1011.5
1690812000,22.7,3,100,27,94,99,326.0,77.0,249.0,114.1,896.0
1690815600,22.4,3,82,21,64,84,236.0,57.0,179.0,102.0,741.8
1690819200,22.0,1,37,0,26,71,170.0,50.0,120.0,118.7,559.3
1690822800,21.2,1,23,2,17,38,93.0,13.0,80.0,47.8,361.0
1690826400,20.3,1,22,9,22,1,53.0,19.0,34.0,142.0,160.4
1690830000,18.6,1,37,20,32,0,3.0,0.0,3.0,0.0,21.3
1690833600,17.8,1,34,21,25,0,0.0,0.0,0.0,0.0,0.0
1690837200,17.2,1,23,9,14,23,0.0,0.0,0.0,0.0,0.0
1690840800,17.1,1,25,0,42,0,0.0,0.0,0.0,0.0,0.0
1690844400,17.1,2,76,5,79,82,0.0,0.0,0.0,0.0,0.0
1690848000,16.9,3,97,13,99,85,0.0,0.0,0.0,0.0,0.0
1690851600,17.1,3,93,13,85,100,0.0,0.0,0.0,0.0,0.0
1690855200,17.2,2,67,8,50,100,0.0,0.0,0.0,0.0,0.0
1690858800,17.2,2,74,14,52,100,0.0,0.0,0.0,0.0,0.0
1690862400,17.3,2,66,17,35,100,24.0,2.0,22.0,18.5,93.7
1690866000,18.3,2,76,12,58,100,114.0,43.0,71.0,195.6,291.8
1690869600,20.0,3,95,16,84,100,236.0,125.0,111.0,337.1,492.2
1690873200,21.3,3,95,7,98,100,309.0,114.0,195.0,222.1,681.3
1690876800,22.6,3,92,4,98,100,402.0,134.0,268.0,210.3,846.1
1690880400,23.5,3,89,0,99,100,421.0,100.0,321.0,136.1,975.4
1690884000,22.7,51,100,17,99,100,223.0,3.0,220.0,3.8,1060.3
1690887600,21.3,51,100,11,100,100,135.0,0.0,135.0,0.0,1095.1
1690891200,19.6,53,92,2,100,100,63.0,0.0,63.0,0.0,1077.4
1690894800,19.3,53,90,0,100,100,101.0,0.0,101.0,0.0,1008.3
1690898400,19.7,51,100,14,100,100,162.0,10.0,152.0,14.9,892.6
1690902000,20.1,53,100,15,98,100,160.0,3.0,157.0,5.4,738.1
1690905600,19.6,51,100,29,100,100,66.0,0.0,66.0,0.0,555.3
1690909200,19.5,51,100,33,100,100,50.0,0.0,50.0,0.0,356.6
1690912800,18.9,51,100,16,100,100,24.0,0.0,24.0,0.0,155.7
1690916400,18.1,53,90,7,90,100,1.0,0.0,1.0,0.0,18.9
1690920000,17.8,51,85,1,90,100,0.0,0.0,0.0,0.0,0.0
1690923600,17.5,51,76,0,77,100,0.0,0.0,0.0,0.0,0.0
1690927200,17.3,3,88,0,98,98,0.0,0.0,0.0,0.0,0.0
1690930800,17.0,3,97,11,96,99,0.0,0.0,0.0,0.0,0.0
1690934400,16.7,3,100,27,93,100,0.0,0.0,0.0,0.0,0.0
1690938000,16.5,3,100,54,97,100,0.0,0.0,0.0,0.0,0.0
1690941600,16.3,51,100,38,63,100,0.0,0.0,0.0,0.0,0.0
1690945200,16.0,51,66,25,27,90,0.0,0.0,0.0,0.0,0.0
1690948800,16.0,1,47,27,9,58,20.0,4.0,16.0,37.5,89.2
1690952400,16.6,1,45,38,12,12,114.0,49.0,65.0,226.2,287.6
1690956000,17.4,1,40,42,4,1,244.0,132.0,112.0,358.9,488.4
1690959600,18.5,1,44,48,1,0,312.0,167.0,145.0,327.2,677.7
1690963200,20.0,0,19,20,1,0,539.0,404.0,135.0,636.5,842.8
1690966800,21.3,1,22,20,7,0,648.0,523.0,125.0,714.3,972.2
1690970400,21.9,1,44,20,44,0,625.0,454.0,171.0,570.2,1057.3
1690974000,22.7,1,38,13,43,0,667.0,512.0,155.0,622.5,1092.1
1690977600,23.2,1,47,29,35,0,652.0,489.0,163.0,604.4,1074.3
1690981200,23.6,2,53,18,61,0,613.0,495.0,118.0,654.0,1005.0
1690984800,23.6,2,62,19,74,0,492.0,336.0,156.0,501.9,889.1
1690988400,23.6,2,57,15,73,0,386.0,250.0,136.0,452.2,734.2
1690992000,23.1,1,42,0,58,25,233.0,144.0,89.0,347.0,551.1
1690995600,22.5,1,26,3,14,48,146.0,80.0,66.0,301.7,352.1
1690999200,21.4,0,7,4,5,1,41.0,13.0,28.0,99.8,150.8
1691002800,20.3,0,20,0,26,14,2.0,0.0,2.0,0.0,16.5
1691006400,19.5,1,32,0,24,60,0.0,0.0,0.0,0.0,0.0
1691010000,19.1,0,16,0,4,45,0.0,0.0,0.0,0.0,0.0
1691013600,18.8,1,47,0,39,80,0.0,0.0,0.0,0.0,0.0
1691017200,18.6,51,81,2,95,75,0.0,0.0,0.0,0.0,0.0
1691020800,18.5,2,75,0,98,54,0.0,0.0,0.0,0.0,0.0
1691024400,18.8,2,63,5,97,0,0.0,0.0,0.0,0.0,0.0
1691028000,19.0,1,34,5,46,5,0.0,0.0,0.0,0.0,0.0
1691031600,19.0,3,92,26,70,89,0.0,0.0,0.0,0.0,0.0
1691035200,19.3,3,100,24,92,97,15.0,2.0,13.0,19.1,84.6
1691038800,19.9,3,84,0,91,98,65.0,7.0,58.0,32.8,283.4
1691042400,20.9,3,84,2,93,89,185.0,89.0,96.0,244.0,484.5
1691046000,21.0,3,91,8,97,84,245.0,53.0,192.0,104.4,674.1
1691049600,22.4,51,84,4,96,77,388.0,170.0,218.0,269.0,839.4
1691053200,22.3,51,92,11,100,74,272.0,47.0,225.0,64.4,969.1
1691056800,22.1,51,90,19,82,79,225.0,59.0,166.0,74.3,1054.2
1691060400,21.7,51,82,10,96,50,134.0,4.0,130.0,4.9,1089.0
1691064000,21.7,51,89,0,99,99,177.0,20.0,157.0,24.8,1071.1
1691067600,21.2,51,89,0,99,99,96.0,0.0,96.0,0.0,1001.7
1691071200,21.5,3,82,6,87,81,196.0,66.0,130.0,99.0,885.4
1691074800,21.9,3,100,36,92,71,281.0,182.0,99.0,331.0,730.3
1691078400,22.2,2,69,29,62,19,250.0,141.0,109.0,342.5,546.8
1691082000,22.1,1,34,15,30,7,156.0,80.0,76.0,305.8,347.5
1691085600,21.5,0,11,4,12,0,50.0,22.0,28.0,171.2,145.9
1691089200,19.3,0,9,1,13,0,2.0,0.0,2.0,0.0,13.9
1691092800,18.9,0,10,0,16,0,0.0,0.0,0.0,0.0,0.0
1691096400,18.5,0,5,0,8,0,0.0,0.0,0.0,0.0,0.0
1691100000,18.1,0,1,0,2,0,0.0,0.0,0.0,0.0,0.0
1691103600,17.7,0,2,0,3,0,0.0,0.0,0.0,0.0,0.0
1691107200,17.3,0,3,0,5,0,0.0,0.0,0.0,0.0,0.0
1691110800,16.9,0,8,0,13,0,0.0,0.0,0.0,0.0,0.0
1691114400,16.4,0,14,0,11,25,0.0,0.0,0.0,0.0,0.0
1691118000,16.0,0,4,0,4,5,0.0,0.0,0.0,0.0,0.0
1691121600,16.0,1,22,0,7,59,29.0,12.0,17.0,116.2,80.0
1691125200,17.2,1,22,0,24,26,137.0,83.0,54.0,395.0,279.1
1691128800,19.0,0,8,0,9,7,276.0,195.0,81.0,539.1,480.6
1691132400,20.8,0,18,0,17,27,429.0,331.0,98.0,655.8,670.5
1691136000,22.1,0,10,0,2,29,541.0,393.0,148.0,624.5,836.0
1691139600,23.3,0,17,14,0,16,657.0,513.0,144.0,705.7,965.8
1691143200,24.1,1,49,28,21,37,672.0,498.0,174.0,629.5,1051.1
1691146800,24.5,1,48,46,4,15,618.0,447.0,171.0,546.9,1085.9
1691150400,24.8,3,91,53,60,23,543.0,360.0,183.0,447.9,1067.8
1691154000,24.9,2,75,21,68,51,454.0,230.0,224.0,306.1,998.2
1691157600,24.9,2,54,0,62,57,391.0,163.0,228.0,245.6,881.7
1691161200,24.9,3,92,8,96,89,325.0,165.0,160.0,301.8,726.3
1691164800,24.5,3,88,6,96,83,218.0,80.0,138.0,195.9,542.5
1691168400,23.9,2,72,2,91,53,140.0,64.0,76.0,248.1,342.8
1691172000,22.4,2,69,0,99,31,43.0,10.0,33.0,78.9,140.8
1691175600,21.6,2,61,0,98,7,0.0,0.0,0.0,0.0,11.4
1691179200,20.9,2,65,0,99,19,0.0,0.0,0.0,0.0,0.0
1691182800,20.1,2,62,0,97,11,0.0,0.0,0.0,0.0,0.0
1691186400,19.4,2,70,0,90,54,0.0,0.0,0.0,0.0,0.0
1691190000,19.2,2,65,1,83,49,0.0,0.0,0.0,0.0,0.0
1691193600,19.4,1,48,1,78,1,0.0,0.0,0.0,0.0,0.0
1691197200,18.7,2,55,4,80,12,0.0,0.0,0.0,0.0,0.0
1691200800,18.5,2,66,8,76,45,0.0,0.0,0.0,0.0,0.0
1691204400,18.4,2,76,12,61,97,0.0,0.0,0.0,0.0,0.0
1691208000,18.7,2,53,0,39,100,15.0,4.0,11.0,39.4,75.9
1691211600,19.7,1,48,3,25,100,94.0,24.0,70.0,116.0,274.9
1691215200,21.2,2,53,6,30,100,208.0,84.0,124.0,234.2,476.6
1691218800,20.7,51,54,9,26,100,202.0,28.0,174.0,55.8,666.9
1691222400,20.6,53,89,7,88,100,161.0,0.0,161.0,0.0,832.6
1691226000,19.5,55,98,9,100,100,106.0,0.0,106.0,0.0,962.6
1691229600,19.5,61,83,0,89,100,122.0,0.0,122.0,0.0,1047.9
1691233200,20.2,55,100,25,79,100,196.0,7.0,189.0,8.6,1082.7
1691236800,21.0,51,100,63,44,100,244.0,17.0,227.0,21.2,1064.5
1691240400,21.8,51,100,90,40,97,175.0,12.0,163.0,16.0,994.7
1691244000,22.6,51,100,100,55,100,179.0,25.0,154.0,37.8,878.0
1691247600,22.9,3,100,100,50,99,104.0,6.0,98.0,11.0,722.2
1691251200,22.6,3,100,99,55,96,76.0,10.0,66.0,24.7,538.0
1691254800,22.2,3,100,49,60,97,75.0,26.0,49.0,102.2,338.0
1691258400,21.4,51,62,17,34,87,27.0,9.0,18.0,72.1,135.7
1691262000,19.7,53,42,13,18,66,1.0,0.0,1.0,0.0,8.7
1691265600,19.4,51,36,11,21,44,0.0,0.0,0.0,0.0,0.0
1691269200,19.4,51,39,10,27,45,0.0,0.0,0.0,0.0,0.0
1691272800,19.3,61,100,99,55,91,0.0,0.0,0.0,0.0,0.0
1691276400,19.3,63,100,97,48,87,0.0,0.0,0.0,0.0,0.0
1691280000,19.3,53,100,76,26,68,0.0,0.0,0.0,0.0,0.0
1691283600,19.4,2,72,58,19,28,0.0,0.0,0.0,0.0,0.0
1691287200,19.5,1,50,40,15,15,0.0,0.0,0.0,0.0,0.0
1691290800,19.5,1,27,14,2,43,0.0,0.0,0.0,0.0,0.0
1691294400,19.7,1,28,7,0,71,24.0,7.0,17.0,70.1,73.7
1691298000,20.6,1,27,6,0,71,103.0,47.0,56.0,230.9,270.5
1691301600,22.3,1,21,3,0,60,235.0,113.0,122.0,317.8,472.6
1691305200,23.6,0,6,2,0,14,387.0,271.0,116.0,543.2,663.2
1691308800,25.2,0,0,0,0,1,537.0,411.0,126.0,658.9,829.2
1691312400,26.8,1,21,22,0,4,660.0,523.0,137.0,724.8,959.3
1691316000,27.7,1,38,6,52,6,661.0,439.0,222.0,558.7,1044.6
1691319600,28.0,1,29,2,44,2,566.0,345.0,221.0,424.9,1079.4
1691323200,28.2,1,32,2,49,3,605.0,453.0,152.0,567.5,1061.1
1691326800,27.6,1,46,17,45,11,541.0,395.0,146.0,529.8,991.1
1691330400,27.0,51,63,15,57,51,389.0,239.0,150.0,363.5,874.1
1691334000,26.7,51,68,19,54,60,353.0,218.0,135.0,403.7,718.0
1691337600,25.6,51,80,17,60,97,178.0,72.0,106.0,179.4,533.4
1691341200,24.5,2,62,8,42,98,97.0,25.0,72.0,99.8,333.0
1691344800,22.8,51,67,19,34,99,36.0,7.0,29.0,57.0,130.4
1691348400,21.1,51,100,57,74,100,0.0,0.0,0.0,0.0,6.0
1691352000,19.5,51,100,99,80,100,0.0,0.0,0.0,0.0,0.0
1691355600,17.8,51,100,95,54,100,0.0,0.0,0.0,0.0,0.0
1691359200,16.5,51,100,96,76,100,0.0,0.0,0.0,0.0,0.0
1691362800,15.7,51,100,94,97,100,0.0,0.0,0.0,0.0,0.0
1691366400,14.9,51,100,99,65,100,0.0,0.0,0.0,0.0,0.0
1691370000,14.4,51,100,100,59,100,0.0,0.0,0.0,0.0,0.0
1691373600,14.1,51,100,100,78,100,0.0,0.0,0.0,0.0,0.0
1691377200,14.0,51,100,100,96,100,0.0,0.0,0.0,0.0,0.0
1691380800,14.3,3,100,98,93,47,7.0,0.0,7.0,0.0,71.5
1691384400,14.4,3,100,91,84,82,27.0,0.0,27.0,0.0,266.2
1691388000,14.8,3,100,77,84,100,110.0,17.0,93.0,48.2,468.6
1691391600,15.2,2,78,46,26,70,151.0,18.0,133.0,36.3,659.4
1691395200,16.5,51,77,40,31,75,426.0,252.0,174.0,405.8,825.7
1691398800,17.6,2,77,36,30,88,440.0,188.0,252.0,261.5,955.9
1691402400,18.3,51,100,64,60,78,458.0,188.0,270.0,240.1,1041.3
1691406000,18.9,3,100,81,73,45,514.0,264.0,250.0,326.3,1076.0
1691409600,19.3,3,100,79,91,23,503.0,305.0,198.0,383.5,1057.6
1691413200,18.6,3,100,78,94,18,250.0,64.0,186.0,86.2,987.4
1691416800,19.1,3,100,98,75,9,426.0,264.0,162.0,403.5,870.1
1691420400,18.9,3,99,71,54,9,305.0,173.0,132.0,322.4,713.6
1691424000,18.7,2,63,46,27,18,220.0,121.0,99.0,304.3,528.7
1691427600,18.3,2,54,21,43,32,160.0,88.0,72.0,356.9,327.9
1691431200,17.4,1,46,22,30,29,46.0,19.0,27.0,157.2,125.0
1691434800,16.3,1,33,7,25,38,1.0,0.0,1.0,0.0,3.3
1691438400,15.6,0,6,1,9,0,0.0,0.0,0.0,0.0,0.0
1691442000,14.9,0,18,8,18,0,0.0,0.0,0.0,0.0,0.0
1691445600,14.5,51,53,30,43,0,0.0,0.0,0.0,0.0,0.0
1691449200,14.5,1,40,13,47,1,0.0,0.0,0.0,0.0,0.0
1691452800,14.4,1,31,3,43,8,0.0,0.0,0.0,0.0,0.0
1691456400,14.0,51,38,4,29,58,0.0,0.0,0.0,0.0,0.0
1691460000,14.1,2,52,6,34,87,0.0,0.0,0.0,0.0,0.0
1691463600,13.8,2,51,15,18,89,0.0,0.0,0.0,0.0,0.0
1691467200,13.8,2,53,25,5,92,16.0,2.0,14.0,20.7,69.3
1691470800,13.9,2,63,29,14,94,80.0,19.0,61.0,96.5,261.7
1691474400,14.4,2,61,23,19,96,170.0,55.0,115.0,157.5,464.5
1691478000,15.2,51,81,43,24,93,356.0,231.0,125.0,468.6,655.6
1691481600,15.8,2,75,38,19,97,388.0,241.0,147.0,389.9,822.1
1691485200,16.7,3,82,26,53,88,500.0,347.0,153.0,484.6,952.5
1691488800,17.3,2,56,8,44,76,515.0,294.0,221.0,376.8,1037.9
1691492400,17.8,2,59,8,49,74,489.0,279.0,210.0,346.0,1072.6
1691496000,18.1,2,56,10,56,45,493.0,319.0,174.0,402.6,1054.0
1691499600,18.7,2,73,20,65,53,591.0,401.0,190.0,542.3,983.6
1691503200,19.0,3,100,33,75,95,507.0,349.0,158.0,536.1,865.9
1691506800,18.9,3,100,25,87,86,350.0,185.0,165.0,347.0,709.1
1691510400,18.5,2,52,11,66,10,222.0,82.0,140.0,208.2,523.9
1691514000,18.1,1,40,9,48,9,140.0,57.0,83.0,235.0,322.7
1691517600,17.0,0,15,2,21,2,42.0,16.0,26.0,134.6,119.4
1691521200,15.9,0,8,2,11,0,0.0,0.0,0.0,0.0,0.4
